Date,"VASP","cp2k","Gromacs","CASTEP","DL_POLY","NAMD","Unified Model","MITgcm","WRF","ONETEP","ChemShell","CRYSTAL","NWChem","GAMESS","Fluidity","NEMO","Quantum Espresso","Molpro","SENGA","Amber","LAMMPS","GS2","CASINO","incompact3d","HemeLB","OpenFOAM","SimVascular","Code_Saturne","HiPSTAR","EPOCH","FVCOM","Oasis","DL_MESO","CHROMA","Cray Testing","ELMFIRE","HYDRA","NECI","Nektar++","PDNS3D","SIESTA","USCNS3D","ptau3d","LS-DYNA","PRECISE","GPAW","Python","FHI aims","CloverLeaf","B2-EIRENE","flow_main","ABINIT"
"2015-07-12 00:00:00",6484,4250,4704,8221,1737,732,24463,851,5925,6121,0,984,870,0,0,0,3914,0,10796,10,898,0,4352,40,0,546,0,256,6780,0,0,452,0,0,24,0,650,4490,1600,0,0,0,0,0,0,0,2492,36,0,0,0,629
"2015-07-13 00:00:00",7916,4318,6016,12582,1011,1535,17955,650,4645,4767,0,922,790,0,0,1604,651,0,10412,0,569,0,0,32,0,98,0,126,3596,8,0,642,0,0,12,0,1109,952,3280,0,0,0,0,0,0,0,1074,4,0,0,0,0
"2015-07-14 00:00:00",17935,9312,6397,12140,1270,1605,16287,1828,6180,4971,0,1281,1052,0,0,2012,2399,0,220,0,3956,22,2304,0,0,355,0,335,2244,865,0,848,24,0,0,0,978,824,2240,206,0,0,0,0,0,0,84,384,0,0,0,0
"2015-07-15 00:00:00",12396,9124,2812,5337,688,1013,19120,2154,6027,1328,0,1630,997,0,220,1776,934,0,160,0,13503,6,11520,0,0,313,0,154,2194,660,14,684,0,0,0,0,39,792,1200,0,0,0,0,0,0,0,2,6,0,0,0,0
"2015-07-16 00:00:00",16689,12388,6003,6903,928,2838,15654,2117,7871,2214,0,1677,1079,10,420,722,2363,0,128,48,1160,519,12032,3591,0,501,0,177,1836,1480,98,668,0,0,0,0,20,1282,720,0,0,0,0,0,0,0,38,178,0,0,0,0
"2015-07-17 00:00:00",22821,10894,7450,16698,328,3075,13789,2741,5984,2580,0,811,623,0,0,876,2140,0,972,56,1155,12,9728,342,0,725,0,256,1224,640,84,646,0,0,0,0,135,1740,0,0,0,0,0,0,0,0,204,568,0,0,0,0
"2015-07-18 00:00:00",19082,8254,5569,8114,321,2112,15917,3867,6886,1653,0,568,1156,0,0,730,1366,0,1008,22,4947,36,3328,2742,0,487,0,333,7398,0,182,792,0,0,0,0,110,382,0,0,0,0,0,0,0,0,166,186,0,0,567,0
"2015-07-19 00:00:00",13050,7711,5161,4605,734,1410,13090,1680,4776,1934,0,542,1025,0,0,0,1122,0,1196,16,1384,810,4352,2223,0,297,0,131,10344,0,528,412,0,0,0,0,0,236,0,0,0,0,0,0,0,0,279,7,0,0,1215,0
"2015-07-20 00:00:00",9604,7604,6091,3672,657,1902,11896,1334,4476,1915,0,518,884,0,0,949,1442,0,3600,0,2076,0,33792,0,0,344,0,140,4413,0,98,342,0,0,0,0,110,933,0,0,0,0,0,0,0,0,216,48,0,0,0,0
"2015-07-21 00:00:00",9634,7383,3174,6476,132,2117,11631,2632,4111,647,0,690,972,0,0,2146,1033,0,2668,35,13833,16,19456,0,0,580,0,236,3774,320,4,490,0,0,0,0,120,1147,0,48,0,0,0,0,0,0,488,4,0,0,0,0
"2015-07-22 00:00:00",2972,3407,1237,1559,300,629,1528,850,111,186,0,246,372,0,384,503,378,0,40,15,510,187,0,0,0,168,0,45,612,126,168,80,0,0,0,0,25,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015-07-23 00:00:00",17391,9417,10023,10400,1504,2932,14990,1271,4520,1342,0,1346,1526,580,2048,192,1689,0,212,287,7205,0,0,1368,0,1329,0,490,3934,462,475,316,0,0,0,0,190,1396,0,0,0,0,0,0,0,0,1,0,0,0,0,119
"2015-07-24 00:00:00",17210,10060,10561,11940,1254,1930,14684,2385,4165,0,0,1413,1488,1390,20,146,1056,0,244,348,9281,22,4096,1197,0,1941,0,1051,2160,1083,518,424,0,0,7,0,105,789,25,1,0,0,0,0,0,0,8,0,0,0,243,101
"2015-07-25 00:00:00",12470,11550,6084,3729,677,1417,14728,2298,6083,0,0,754,440,1390,220,30,2227,0,96,80,6706,0,13312,2255,0,1802,0,548,2976,0,392,440,0,0,12,0,150,1723,0,0,0,0,0,0,0,0,0,0,0,0,1863,51
"2015-07-26 00:00:00",6657,13098,5895,2450,86,752,14800,1686,7136,0,0,342,314,1180,260,1119,2951,0,132,384,1142,77,0,32,0,1301,0,538,5496,0,12,464,0,0,0,0,270,3389,50,0,0,0,0,0,0,0,0,0,0,0,0,337
"2015-07-27 00:00:00",16274,21746,9294,4051,1326,857,9579,1629,4582,744,0,799,1672,150,140,1091,2556,0,220,233,694,0,0,0,0,953,0,604,4104,100,120,434,0,0,0,0,1139,2389,0,2,0,0,0,0,0,0,1,0,0,0,0,90
"2015-07-28 00:00:00",18972,16435,9908,8035,923,339,9376,2373,4791,3229,0,243,1568,1690,180,875,1463,0,148,466,1393,0,0,4104,0,1214,0,704,1530,700,486,636,0,0,0,0,504,2226,0,16,0,0,0,0,0,0,4,0,0,0,0,190
"2015-07-29 00:00:00",21470,11827,7644,10955,621,259,12763,1711,6648,6594,0,321,1238,210,262,800,1263,0,200,174,3036,32,0,1026,1,1248,0,865,612,440,526,698,0,0,0,0,360,1788,0,18,0,0,0,0,0,440,443,0,0,0,0,20
"2015-07-30 00:00:00",11421,9876,8057,8478,938,179,9620,1428,5784,3254,0,278,1064,130,280,789,2659,0,3552,398,12248,8,0,2907,768,784,0,704,3672,1800,150,578,0,0,0,0,300,2862,0,160,0,0,0,0,0,280,280,0,0,0,486,25
"2015-07-31 00:00:00",5611,5951,6271,6477,1351,1236,13562,122,6937,2776,0,351,763,400,0,2774,540,0,3552,352,5509,1,25856,1197,0,959,0,205,4590,280,348,84,0,0,12,0,404,2601,0,32,0,0,0,0,0,260,260,0,0,0,1215,0
"2015-08-01 00:00:00",10411,11071,8239,8308,1191,142,18410,891,7905,4316,0,755,482,480,240,3942,1429,0,144,512,16060,1194,6912,0,0,926,0,445,5202,280,510,542,0,0,24,0,678,669,0,432,0,0,0,0,0,280,280,56,0,0,324,0
"2015-08-02 00:00:00",9453,7545,6637,6728,1321,151,19542,1576,7790,3075,0,185,1020,50,90,1752,2710,0,68,386,1042,0,18176,0,0,1016,0,436,5008,0,376,696,0,0,24,0,620,741,0,0,0,0,0,0,0,0,0,128,0,0,1377,0
"2015-08-03 00:00:00",8760,8385,6857,3952,637,227,15985,1321,7221,5591,0,278,1074,0,0,553,1565,0,284,400,7973,123,19456,0,0,1653,0,346,4638,200,78,522,0,0,24,0,500,110,0,49,0,0,0,0,0,200,200,32,0,0,0,0
"2015-08-04 00:00:00",9122,11377,7243,7932,1239,194,11447,919,6245,3122,0,1970,1001,326,0,5103,961,0,88,24,4623,110,19456,0,1,1089,0,213,3885,320,188,422,0,0,24,0,810,1462,0,548,0,0,0,0,0,280,280,0,0,0,0,0
"2015-08-05 00:00:00",9241,7707,9926,6909,1253,182,10701,1326,3055,2281,0,1503,435,1708,0,9008,98,0,80,0,3550,198,12032,0,200,445,0,670,6382,240,594,536,0,0,14,0,1604,681,2584,391,0,0,0,0,0,0,0,0,0,0,0,0
"2015-08-06 00:00:00",10763,8371,7381,9040,1832,128,8570,833,83,1762,0,365,457,176,180,8668,152,0,100,0,3873,6,9728,0,150,544,0,352,4707,1260,122,566,0,0,0,0,160,1038,6280,373,0,0,0,0,0,0,154,86,0,0,0,0
"2015-08-07 00:00:00",11623,6555,8807,8007,3356,1301,14889,1342,7058,1440,0,323,525,100,450,7201,313,0,128,24,6784,225,1408,1026,0,1259,0,368,6660,1160,64,798,0,0,0,0,0,1082,6976,272,0,0,0,0,0,0,1166,78,0,0,0,0
"2015-08-08 00:00:00",15118,8041,7726,8808,2156,212,15732,2595,6762,2160,286,2035,434,0,10,1700,1044,0,44,32,1067,26,0,2052,0,1360,0,452,8391,0,0,744,0,0,0,0,0,1741,12992,0,0,0,0,0,0,0,445,24,0,0,0,0
"2015-08-09 00:00:00",4557,7828,7319,11346,1778,216,14236,1214,6060,1421,0,2619,694,0,0,12725,859,0,0,0,678,20,2176,0,0,1000,0,112,6791,400,0,584,0,0,0,0,100,477,5952,0,0,0,0,0,0,0,1324,0,0,0,0,0
"2015-08-10 00:00:00",10227,7297,10547,19117,1626,195,12180,650,4019,2983,308,1166,496,1106,0,6199,735,0,0,20,1774,96,2176,513,750,1079,0,216,6238,1048,4,360,0,0,0,0,480,390,1152,21,0,0,0,0,0,0,1344,109,0,0,0,0
"2015-08-11 00:00:00",15677,5306,10100,14100,2022,191,15254,991,4029,5524,0,1218,166,1150,200,908,1738,0,160,0,1944,180,2688,2565,1862,1129,0,548,5604,740,0,234,0,0,18,0,320,568,888,66,0,0,0,0,0,0,1432,203,0,0,0,0
"2015-08-12 00:00:00",18765,9175,9154,19015,1113,165,6745,550,2206,6773,264,2666,32,1978,20,865,1416,0,108,0,2593,88,0,96,768,2042,0,56,4074,1760,0,354,0,0,48,0,0,2239,1008,437,0,0,0,0,0,0,1536,28,0,0,416,0
"2015-08-13 00:00:00",21946,10255,7432,14110,1776,143,8244,252,770,3586,242,703,242,630,60,911,625,0,132,1,2386,0,5456,552,600,1250,0,88,4080,200,8,188,0,0,22,0,598,1080,2568,418,0,0,0,0,0,0,3205,4,4,0,0,0
"2015-08-14 00:00:00",21090,14297,10102,10670,2583,142,11431,809,778,1584,0,533,302,0,400,1110,1702,0,96,0,1735,0,12056,1116,0,1379,0,250,612,80,40,210,0,0,0,0,1267,940,2664,467,0,0,0,0,0,0,1021,7,6,0,0,0
"2015-08-15 00:00:00",15854,10951,9323,9610,2463,114,15304,2003,4247,1955,0,150,192,0,0,1040,1671,0,64,0,2642,436,12288,2736,0,1488,0,469,612,0,8,324,0,0,0,0,1483,470,2688,80,0,0,0,0,0,0,286,14,0,0,448,0
"2015-08-16 00:00:00",10956,10475,6259,8457,2460,95,13932,642,3682,2626,0,205,246,0,0,800,1391,0,60,0,1015,576,7168,1026,0,1686,0,492,3850,0,0,208,0,0,0,0,480,260,2544,0,0,0,0,0,0,0,76,4,0,0,416,0
"2015-08-17 00:00:00",15165,10391,6258,7249,1391,102,11588,1510,3492,2859,0,1358,310,20,0,84,2198,0,20,0,729,116,2560,2394,2268,1269,0,472,5782,120,182,964,0,0,0,0,785,0,1080,112,0,0,0,0,0,1220,1332,2,12,0,448,0
"2015-08-18 00:00:00",19269,10365,8593,4794,408,85,11785,2018,2912,4305,0,1329,232,210,0,1783,2297,0,0,12,1055,0,14064,4449,0,1070,0,504,2384,0,176,420,0,0,0,0,1875,0,576,8,0,0,0,0,0,300,582,0,0,0,0,0
"2015-08-19 00:00:00",15900,10661,9980,6180,366,174,10702,1231,3594,6514,270,1468,197,30,0,2112,548,0,16,276,3226,0,15460,171,0,738,0,380,1224,0,16,420,0,0,0,0,1685,0,192,24,0,0,0,0,0,0,521,0,0,0,0,0
"2015-08-20 00:00:00",27230,9762,11353,9737,243,567,8686,1244,2594,2512,624,1484,525,0,0,4312,2731,0,72,388,10019,0,0,86,600,1300,0,500,1996,320,4,476,0,0,0,0,1415,0,480,168,0,0,0,0,0,0,0,122,0,0,128,0
"2015-08-21 00:00:00",22321,9992,10079,9268,1792,196,14772,1568,3660,4164,584,1422,752,0,0,6464,1272,0,116,350,3634,171,512,3420,0,892,0,393,4010,480,12,360,0,0,0,0,610,0,576,9,0,0,0,0,0,0,13,454,0,0,416,0
"2015-08-22 00:00:00",22687,9071,8707,8022,888,120,12370,2254,1576,7191,200,565,418,0,0,3113,1459,0,164,650,7702,0,0,0,0,2813,0,293,854,160,0,28,0,0,0,0,790,0,576,72,0,0,0,0,0,0,0,1792,0,0,0,0
"2015-08-23 00:00:00",23991,8979,4182,5651,130,356,13764,1352,4170,6364,0,1083,240,0,0,675,1727,0,116,699,1776,76,0,513,0,4410,0,373,7878,0,0,4,0,0,0,0,1385,0,576,63,0,0,0,480,0,0,0,1122,0,0,0,0
"2015-08-24 00:00:00",16432,8133,5701,5719,1903,424,13588,993,2677,2435,595,1581,378,0,0,1624,2124,0,180,1302,2677,92,0,0,0,3266,0,574,7330,640,0,128,48,0,0,0,1470,0,264,66,0,0,0,0,0,0,352,1338,0,0,416,0
"2015-08-25 00:00:00",14957,10443,7198,5629,919,484,13530,1459,4114,8576,784,1603,535,380,0,3486,2053,0,160,1551,2821,120,0,0,0,1921,0,586,0,1480,28,262,0,0,0,0,1142,0,243,54,0,0,0,64,0,0,440,1106,0,0,448,0
"2015-08-26 00:00:00",13302,11388,10760,8315,1239,1785,9514,1461,2790,10312,646,1968,2080,0,0,7683,1868,0,180,1272,5438,0,0,871,0,744,0,1066,0,1800,20,244,0,0,0,0,1324,0,1389,0,0,0,0,192,0,0,312,1157,0,0,416,0
"2015-08-27 00:00:00",16603,11485,5833,6881,353,2832,15066,2474,3938,6414,564,2059,2367,0,0,2757,2178,0,228,1221,3608,160,0,513,0,768,0,1153,1746,60,0,256,0,0,0,0,1660,0,4652,66,0,0,0,512,0,0,222,1176,0,0,640,0
"2015-08-28 00:00:00",12279,9537,6898,6994,488,3317,14111,2489,4105,5837,382,795,1618,0,0,4638,2805,0,144,545,4032,176,60,0,0,773,0,787,612,0,36,256,0,0,0,0,1871,0,9251,36,0,0,0,0,0,0,200,471,0,0,0,0
"2015-08-29 00:00:00",7518,9620,5293,10260,893,1456,10867,2719,3580,4661,135,1265,561,0,0,1180,2331,0,260,1488,3286,308,260,0,0,751,0,1002,918,0,84,330,0,0,0,0,1690,0,5947,0,0,0,0,0,0,0,0,145,0,0,0,0
"2015-08-30 00:00:00",2856,11431,6444,3373,1520,552,10004,1763,4840,120,162,649,276,0,0,325,6766,0,192,574,2030,208,40,215,0,527,0,858,6462,1200,48,204,0,0,0,0,380,0,1152,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015-08-31 00:00:00",3884,14235,6244,5757,1969,576,9688,1182,4669,496,0,355,665,0,0,350,7189,0,136,2148,742,0,0,0,0,528,0,945,5940,1160,4,108,0,0,0,0,760,0,1900,0,0,0,0,0,0,0,4,36,0,0,192,0
"2015-09-01 00:00:00",8649,12806,5828,3632,3803,708,10469,1045,4136,1481,154,290,1781,0,0,5372,5748,0,80,1619,1422,0,0,0,0,543,0,788,3186,160,20,414,960,0,0,0,1891,0,24,32,0,0,0,0,0,0,1301,125,0,0,768,0
"2015-09-02 00:00:00",9549,12706,5919,4375,1253,472,10334,979,2907,10422,330,39,180,0,0,3978,3064,0,80,1451,14608,0,300,0,0,652,0,624,3276,0,0,496,2016,0,0,0,1740,0,180,64,0,0,0,256,0,0,601,31,0,0,128,0
"2015-09-03 00:00:00",10012,12935,2981,7200,5147,782,12678,1458,4211,9773,572,371,150,0,0,5791,2736,0,32,1169,16118,0,2300,0,0,728,0,640,0,0,254,478,1296,0,0,0,2390,0,435,71,0,0,0,0,0,0,195,1030,0,0,0,0
"2015-09-04 00:00:00",8789,9286,3586,10038,6336,1088,12963,1515,4865,2096,308,96,614,224,0,4312,2604,0,406,697,8933,0,2200,0,0,1110,0,640,0,0,76,528,0,0,0,0,1700,148,430,12,0,0,0,0,0,0,381,268,0,0,0,0
"2015-09-05 00:00:00",10771,9633,8219,9315,3394,1190,9772,1134,6141,733,90,70,360,0,0,1679,1498,0,3252,1843,1929,0,800,0,0,1193,0,1029,2685,0,36,634,0,0,0,0,930,340,7040,0,0,0,0,0,0,0,127,0,0,0,0,0
"2015-09-06 00:00:00",6114,8236,5724,5968,977,1156,15456,316,5298,1096,144,16,120,0,0,600,334,0,72,596,2142,0,1200,0,0,889,0,1446,8187,0,0,656,0,0,0,0,590,618,640,0,0,0,0,0,0,0,0,1728,0,0,0,0
"2015-09-07 00:00:00",12724,9219,8409,7868,2293,1242,10278,651,4529,3924,286,198,236,32,63,780,629,0,164,392,2735,252,2300,0,0,690,0,1341,7446,0,0,672,0,0,0,0,1010,1488,8640,27,0,0,0,0,0,0,48,2028,0,0,32,0
"2015-09-08 00:00:00",13622,11095,5668,10922,1888,2955,13285,1138,3834,4814,650,115,260,0,0,1365,1279,0,152,466,4468,0,1600,0,0,801,0,1295,3786,0,24,580,0,0,0,0,1100,1298,7232,59,0,0,0,0,0,0,3395,2484,0,0,768,0
"2015-09-09 00:00:00",15093,11481,9143,11236,2094,679,10321,1717,3618,3163,264,120,521,0,0,2461,1399,0,229,312,1473,198,1800,55,0,690,0,2181,1708,0,52,604,0,0,0,0,660,1904,8000,1232,0,0,0,0,0,0,2548,140,0,0,448,0
"2015-09-10 00:00:00",15269,9617,7522,8966,2122,444,10523,2626,4625,3564,150,0,122,0,0,3211,1454,0,291,336,1653,396,200,0,0,605,0,1951,2562,650,40,702,880,0,0,0,940,1246,10956,1618,0,0,0,0,0,0,326,1008,0,0,224,0
"2015-09-11 00:00:00",14847,9805,8574,6364,2052,744,9981,1746,4251,4101,594,130,372,30,0,2016,1327,0,656,16,2432,22,0,55,0,547,0,3595,4455,550,56,718,1808,0,0,0,1020,1198,5254,4210,0,0,0,0,0,0,563,2612,0,0,768,0
"2015-09-12 00:00:00",15556,9444,8150,3235,788,1284,16281,802,3762,4419,291,34,870,30,0,1460,1641,0,76,0,2441,0,0,0,0,565,0,2973,7081,0,28,752,1808,0,0,0,1220,240,740,5482,0,0,0,0,0,0,814,356,0,0,256,0
"2015-09-13 00:00:00",13104,6469,7972,2741,1019,864,8658,374,2928,4327,0,256,580,0,0,730,512,0,36,256,1377,0,0,44,0,536,0,1668,9650,0,36,744,376,0,0,0,275,240,1360,438,0,0,0,0,0,0,40,0,0,0,0,0
"2015-09-14 00:00:00",13349,8453,9146,5131,1261,1080,10202,780,3488,2108,0,4377,72,0,0,1900,462,0,32,6,1917,154,0,11,0,771,0,1667,3060,1040,0,748,0,0,0,0,380,130,480,2490,0,0,0,0,0,720,722,1580,0,0,756,0
"2015-09-15 00:00:00",13917,8569,10459,6920,1165,880,11853,1071,3280,1977,153,206,96,0,0,1262,544,0,80,654,7807,572,0,0,0,1099,0,1110,7012,480,28,656,0,0,0,0,440,180,960,146,0,0,0,0,0,2240,2241,3,0,0,448,0
"2015-09-16 00:00:00",13613,11278,9765,4707,275,456,8304,1746,3313,8395,282,440,160,0,0,263,767,0,56,1197,12445,479,0,33,0,1006,0,1179,3840,800,64,542,0,0,0,0,0,640,690,1194,0,0,0,0,0,1620,2539,102,0,0,0,0
"2015-09-17 00:00:00",13443,9587,12293,5020,663,856,11355,1903,3545,12438,223,407,128,0,0,1195,478,0,76,2220,6349,342,140,1600,0,1090,0,1493,3660,300,12,604,0,0,0,0,485,1020,176,6194,0,0,0,0,0,0,1551,100,0,0,0,0
"2015-09-18 00:00:00",11395,10180,11538,8104,872,920,9367,818,3436,8207,318,204,110,53,0,3701,410,0,372,631,3548,0,104,400,0,1359,0,2126,2199,1200,32,476,72,0,0,0,990,1640,387,5308,0,0,0,0,0,1083,5282,47,0,0,1148,0
"2015-09-19 00:00:00",8199,10508,8588,3322,487,1488,9428,261,4900,8292,363,0,5,0,0,240,1903,0,48,112,669,48,0,0,0,992,0,2988,5449,100,72,342,0,0,0,0,1125,2050,966,2566,0,0,0,0,0,182,2182,49,0,0,1584,0
"2015-09-20 00:00:00",5653,7250,10130,978,267,576,8800,507,2560,4458,0,1,0,0,0,1750,530,0,36,154,1091,419,128,0,0,502,0,1326,3440,0,0,296,0,0,0,0,880,1500,510,1918,0,0,0,0,0,1,143,0,0,0,748,0
"2015-09-21 00:00:00",3928,5675,7650,1147,974,600,5061,1709,0,246,0,99,5,48,0,872,476,0,0,352,755,13,32,0,512,940,0,1568,0,1120,76,128,0,0,0,0,1200,280,0,1820,6,0,0,0,0,4,235,200,0,0,1216,0
"2015-09-22 00:00:00",11855,10745,6645,4414,965,632,7091,1238,4282,3999,0,63,140,10,0,2309,1150,0,52,214,1062,4,0,2600,0,1865,0,2386,0,1040,20,150,1776,0,0,0,1810,1760,1354,1608,4,0,0,0,0,368,648,100,0,0,416,0
"2015-09-23 00:00:00",15326,12981,8268,7044,913,784,3530,1315,32,9613,0,810,277,0,0,8805,3720,0,32,592,3583,0,160,11,0,2798,0,1688,1281,242,36,152,3312,0,0,0,2276,3480,708,5474,7,0,0,0,0,571,783,553,0,0,512,0
"2015-09-24 00:00:00",11225,8233,7938,7793,685,792,5805,909,856,10180,0,1234,304,0,0,10862,1420,0,48,247,6326,132,288,726,0,3022,0,1600,340,1530,0,290,1872,0,0,0,2560,3135,750,5395,0,0,0,0,0,546,655,582,0,0,0,0
"2015-09-25 00:00:00",2855,2111,4309,1382,880,576,5972,520,4168,3677,0,326,332,0,0,5352,522,0,36,20,4276,0,64,0,0,1475,0,5266,2040,698,154,136,432,0,0,0,1520,1210,100,1868,0,0,0,0,0,4,12,200,0,0,192,0
"2015-09-26 00:00:00",16135,9282,8675,1255,1107,2240,3392,948,1024,17183,0,242,492,0,0,6393,1990,0,60,238,5838,66,160,15,0,2975,0,8578,2380,20,8,48,0,0,0,0,870,340,150,6168,0,0,0,0,0,17,165,78,0,0,1536,0
"2015-09-27 00:00:00",28865,6178,6342,5178,340,2540,2402,288,208,3444,0,626,60,10,0,924,3514,0,44,310,2757,0,320,70,0,4294,0,9599,1190,0,32,0,642,0,0,0,3280,1595,735,8778,0,0,0,0,0,67,360,20,0,0,320,0
"2015-09-28 00:00:00",8705,7640,12373,2573,835,2296,3657,443,54,1923,57,367,312,0,0,2792,1778,0,104,214,1388,286,0,5,0,2524,0,15309,3412,80,96,0,0,0,0,0,1810,400,4576,11936,0,0,0,0,0,37,207,648,0,0,960,0
"2015-09-29 00:00:00",10991,8322,12725,1630,611,1568,4019,890,64,7318,0,181,59,0,0,10980,1850,0,104,1163,4702,792,0,2830,0,3461,0,6609,170,560,40,0,1296,0,0,0,3000,435,2260,4310,0,0,0,0,0,9,197,394,0,0,2432,0
"2015-09-30 00:00:00",7442,5374,6026,1863,63,2096,7305,1245,944,5510,0,234,412,0,0,8779,230,0,6,299,1734,638,1024,3368,6444,2724,0,2150,0,1640,0,0,2928,0,0,0,550,1435,2956,10740,0,0,0,0,0,700,724,188,0,0,2560,0
"2015-10-01 00:00:00",8492,3455,6346,3243,243,2144,10590,484,1558,946,264,513,228,0,0,811,170,0,0,336,3025,484,640,2800,18432,1842,0,1852,4753,2240,0,0,624,0,0,0,2220,1700,904,1984,0,0,0,0,0,5,5,11,0,0,2560,0
"2015-10-02 00:00:00",8511,5932,7031,4801,837,6063,10053,908,1800,4959,0,392,188,0,0,645,1836,0,0,52,1785,88,0,2219,15360,2899,0,1575,2959,960,0,0,0,0,0,0,3440,960,3980,7832,0,0,0,0,0,5,179,5,0,0,594,0
"2015-10-03 00:00:00",14169,9028,7857,4303,665,2128,4588,3144,1408,2349,440,1473,210,0,0,7266,3370,0,68,726,2159,1002,0,3624,0,2170,0,2015,4443,240,0,0,0,0,0,0,3270,2540,5580,192,0,0,0,0,0,9,9,202,0,0,72,0
"2015-10-04 00:00:00",11536,3939,7370,7372,517,2048,3842,1356,1432,5592,674,163,207,0,0,3725,4026,0,268,1715,1238,0,0,0,0,1849,0,2294,13321,0,0,0,0,0,0,0,2808,920,1800,2,0,0,0,0,0,0,88,0,0,0,108,0
"2015-10-05 00:00:00",8520,4929,10880,5460,1147,3168,2634,168,598,6335,150,722,230,1200,0,5445,3640,0,32,634,2674,0,0,1416,0,1859,0,4934,13449,0,0,96,720,0,0,0,4861,265,800,0,0,0,0,0,0,14,102,114,0,0,330,0
"2015-10-06 00:00:00",9170,5423,9841,6373,637,534,1774,108,828,5006,22,1717,340,1150,0,4110,3787,0,56,4223,2230,44,0,1896,0,1282,0,1778,7977,850,36,96,7104,0,0,0,2530,1155,150,5075,0,0,0,0,0,480,571,143,0,540,528,0
"2015-10-07 00:00:00",9220,10581,11343,5553,155,1839,4123,335,2516,7504,154,2912,265,1200,0,3115,2888,0,47,2781,1983,88,0,2000,0,1282,0,4616,8826,750,96,296,1,0,0,0,2780,965,1390,2209,0,0,0,0,0,728,1049,0,0,1380,876,0
"2015-10-08 00:00:00",20198,6009,9882,6363,210,2151,4844,455,2735,7360,44,2266,232,1050,0,3925,1620,0,15,220,4932,96,0,4940,0,972,0,1839,2566,320,32,264,0,0,0,0,4815,500,144,1577,0,0,0,0,0,60,224,0,0,2700,474,0
"2015-10-09 00:00:00",9829,9863,7393,3435,964,1705,3102,368,510,1671,44,909,190,1200,0,958,1017,0,171,688,2393,0,0,4376,17100,404,0,5196,8540,680,0,184,0,0,0,0,4520,0,0,2066,0,0,0,0,0,440,563,0,0,1080,510,0
"2015-10-10 00:00:00",17105,6353,6136,4612,841,1978,3949,489,136,4575,0,664,70,800,0,2436,3126,0,46,330,4873,1826,0,5860,0,1162,0,3058,14247,0,0,168,0,0,0,0,1285,900,96,7092,0,0,0,0,0,404,538,16,0,0,1044,0
"2015-10-11 00:00:00",16624,3953,6040,3988,48,2448,7661,420,1437,2076,376,112,50,250,0,3768,1060,0,344,352,6442,286,0,2048,0,1479,0,384,16935,0,0,340,0,0,0,0,455,580,48,1796,0,0,0,0,0,680,738,1003,0,0,1776,0
"2015-10-12 00:00:00",17694,5546,4494,4194,447,3420,10413,811,3467,2370,440,675,160,1200,0,2394,1608,0,48,890,5166,818,0,6800,0,1461,0,1024,11123,900,4,264,0,0,0,0,700,630,496,6290,0,0,0,0,0,100,105,1,0,0,1912,11
"2015-10-13 00:00:00",9412,6015,2154,2355,1109,2355,7195,1757,60,786,220,665,0,950,0,5012,2008,0,72,746,2658,888,0,400,0,1094,0,2408,13738,640,0,168,312,0,0,0,1000,0,192,5534,0,0,0,0,0,380,652,0,18,0,3600,32
"2015-10-14 00:00:00",3215,1970,1613,1345,207,234,1855,459,1142,420,22,380,48,300,0,1216,320,0,12,83,422,48,0,1200,0,204,0,376,5289,0,20,24,0,0,0,0,1410,400,0,8976,0,0,0,0,0,0,3,189,0,0,624,0
"2015-10-15 00:00:00",16423,9076,4263,3385,18,802,9107,1016,4393,3415,1044,1050,206,1200,0,2185,719,0,96,1300,3502,308,0,4800,150,1398,0,368,8097,103,96,136,472,0,0,0,4468,1255,304,10712,0,0,0,0,0,4,27,867,30,0,1020,0
"2015-10-16 00:00:00",13827,7163,7241,1353,1184,1008,12285,702,7348,5946,562,235,0,900,0,1326,1455,0,20,1742,9913,241,0,3600,0,1794,0,4884,4885,170,44,192,710,0,0,0,2571,330,1408,4634,0,0,0,0,0,0,23,1226,0,0,1452,126
"2015-10-17 00:00:00",17713,7879,4734,1664,251,1026,12717,1564,9334,2797,396,750,40,0,0,441,1516,0,40,746,3718,96,0,0,0,2470,0,3276,10583,0,0,184,544,0,0,0,2355,150,2016,9,0,0,0,0,0,0,1,1167,0,0,1872,0
"2015-10-18 00:00:00",10252,5964,3284,3365,1286,2321,12300,656,9366,3257,198,0,620,500,0,231,2564,0,52,2068,3746,84,0,0,0,3754,0,3616,12697,720,0,80,0,0,0,0,3990,0,1296,54,0,0,0,0,0,0,0,0,0,0,0,0
"2015-10-19 00:00:00",13125,5530,2099,3291,2258,3239,13961,722,9861,8161,736,124,680,100,0,648,951,0,69,436,9306,0,0,0,0,3224,0,2188,9522,196,0,88,0,0,0,0,3249,0,624,284,0,0,0,0,0,32,32,574,0,720,812,0
"2015-10-20 00:00:00",15718,4785,2875,2494,1950,3158,12227,711,8728,5656,0,736,220,0,0,1517,75,0,13,140,3361,0,0,0,0,2254,0,300,6549,160,0,84,3104,0,0,0,3310,0,1344,2386,0,0,0,0,0,20,21,1574,0,1680,816,116
